FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,231,551,90
visit2,node2,30,133,453,90
visit3,node3,10,1087,1407,90
visit4,node4,10,1181,1501,90
visit5,node5,10,15,335,90
visit6,node6,20,417,737,90
visit7,node7,20,993,1313,90
visit8,node8,20,2807,3127,90
visit9,node9,10,2521,2841,90
visit10,node10,10,2711,3031,90
visit11,node11,10,2618,2938,90
visit12,node12,20,2039,2359,90
visit13,node13,30,2325,2645,90
visit14,node14,10,1946,2266,90
visit15,node15,40,2136,2456,90
visit16,node16,40,1854,2174,90
visit17,node17,20,2231,2551,90
visit18,node18,20,1662,1982,90
visit19,node19,10,1757,2077,90
visit20,node20,10,10,330,90
visit21,node21,20,2903,3223,90
visit22,node22,20,12,332,90
visit23,node23,10,1563,1883,90
visit24,node24,10,36,356,90
visit25,node25,40,2424,2744,90
visit26,node26,10,1465,1785,90
visit27,node27,10,129,449,90
visit28,node28,20,1367,1687,90
visit29,node29,10,318,638,90
visit30,node30,10,223,543,90
visit31,node31,20,701,1021,90
visit32,node32,30,513,833,90
visit33,node33,40,605,925,90
visit34,node34,20,1266,1586,90
visit35,node35,10,796,1116,90
visit36,node36,10,1173,1493,90
visit37,node37,20,891,1211,90
visit38,node38,30,983,1303,90
visit39,node39,20,1078,1398,90
visit40,node40,10,1739,2059,90
visit41,node41,10,2678,2998,90
visit42,node42,20,2586,2906,90
visit43,node43,10,2493,2813,90
visit44,node44,10,1833,2153,90
visit45,node45,10,2025,2345,90
visit46,node46,30,1929,2249,90
visit47,node47,10,2400,2720,90
visit48,node48,10,2776,3096,90
visit49,node49,10,887,1207,90
visit50,node50,10,2212,2532,90
visit51,node51,10,2120,2440,90
visit52,node52,10,2305,2625,90
visit53,node53,20,1176,1496,90
visit54,node54,40,1080,1400,90
visit55,node55,10,985,1305,90
visit56,node56,30,1270,1590,90
visit57,node57,40,1645,1965,90
visit58,node58,30,1362,1682,90
visit59,node59,10,1550,1870,90
visit60,node60,20,1455,1775,90
visit61,node61,10,321,641,90
visit62,node62,20,40,360,90
visit63,node63,50,14,334,90
visit64,node64,10,413,733,90
visit65,node65,10,791,1111,90
visit66,node66,10,508,828,90
visit67,node67,10,12,332,90
visit68,node68,10,696,1016,90
visit69,node69,10,600,920,90
visit70,node70,30,2241,2561,90
visit71,node71,20,2146,2466,90
visit72,node72,10,228,548,90
visit73,node73,10,2334,2654,90
visit74,node74,50,133,453,90
visit75,node75,20,38,358,90
visit76,node76,10,2051,2371,90
visit77,node77,10,2820,3140,90
visit78,node78,20,2722,3042,90
visit79,node79,10,2528,2848,90
visit80,node80,10,2433,2753,90
visit81,node81,30,2623,2943,90
visit82,node82,20,1845,2165,90
visit83,node83,10,1752,2072,90
visit84,node84,20,1561,1881,90
visit85,node85,30,1949,2269,90
visit86,node86,10,1656,1976,90
visit87,node87,20,2955,3275,90
visit88,node88,30,1466,1786,90
visit89,node89,10,1275,1595,90
visit90,node90,10,2959,3279,90
visit91,node91,10,1371,1691,90
visit92,node92,20,614,934,90
visit93,node93,40,8,328,90
visit94,node94,10,708,1028,90
visit95,node95,30,801,1121,90
visit96,node96,10,2921,3241,90
visit97,node97,30,517,837,90
visit98,node98,20,898,1218,90
visit99,node99,10,327,647,90
visit100,node100,20,422,742,90

