FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,885,994,90
visit2,node2,30,802,893,90
visit3,node3,10,25,186,90
visit4,node4,10,699,810,90
visit5,node5,10,15,120,90
visit6,node6,20,580,743,90
visit7,node7,20,142,253,90
visit8,node8,20,220,359,90
visit9,node9,10,499,640,90
visit10,node10,10,331,436,90
visit11,node11,10,420,533,90
visit12,node12,20,617,756,90
visit13,node13,30,30,155,90
visit14,node14,10,541,646,90
visit15,node15,40,362,451,90
visit16,node16,40,448,555,90
visit17,node17,20,75,172,90
visit18,node18,20,142,291,90
visit19,node19,10,244,379,90
visit20,node20,10,10,137,90
visit21,node21,20,888,991,90
visit22,node22,20,776,919,90
visit23,node23,10,709,800,90
visit24,node24,10,25,184,90
visit25,node25,40,142,251,90
visit26,node26,10,582,741,90
visit27,node27,10,234,343,90
visit28,node28,20,523,616,90
visit29,node29,10,335,428,90
visit30,node30,10,422,531,90
visit31,node31,20,181,256,90
visit32,node32,30,31,170,90
visit33,node33,40,52,193,90
visit34,node34,20,719,848,90
visit35,node35,10,252,375,90
visit36,node36,10,639,742,90
visit37,node37,20,357,460,90
visit38,node38,30,457,544,90
visit39,node39,20,538,653,90
visit40,node40,10,236,349,90
visit41,node41,10,132,269,90
visit42,node42,20,27,190,90
visit43,node43,10,16,144,90
visit44,node44,10,332,439,90
visit45,node45,10,512,629,90
visit46,node46,30,417,540,90
visit47,node47,10,982,1127,90
visit48,node48,10,601,724,90
visit49,node49,10,969,1098,90
visit50,node50,10,783,912,90
visit51,node51,10,695,816,90
visit52,node52,10,883,998,90
visit53,node53,20,255,378,90
visit54,node54,40,150,293,90
visit55,node55,10,63,190,90
visit56,node56,30,359,462,90
visit57,node57,40,35,140,90
visit58,node58,30,439,566,90
visit59,node59,10,607,784,90
visit60,node60,20,529,662,90
visit61,node61,10,491,650,90
visit62,node62,20,235,344,90
visit63,node63,50,147,242,90
visit64,node64,10,601,724,90
visit65,node65,10,50,155,90
visit66,node66,10,802,899,90
visit67,node67,10,12,143,90
visit68,node68,10,712,799,90
visit69,node69,10,889,996,90
visit70,node70,30,353,490,90
visit71,node71,20,260,393,90
visit72,node72,10,422,533,90
visit73,node73,10,442,587,90
visit74,node74,50,323,442,90
visit75,node75,20,962,1103,90
visit76,node76,10,175,288,90
visit77,node77,10,539,678,90
visit78,node78,20,78,201,90
visit79,node79,10,636,763,90
visit80,node80,10,744,845,90
visit81,node81,30,47,201,90
visit82,node82,20,344,445,90
visit83,node83,10,228,375,90
visit84,node84,20,425,556,90
visit85,node85,30,527,640,90
visit86,node86,10,141,270,90
visit87,node87,20,56,173,90
visit88,node88,30,614,739,90
visit89,node89,10,705,834,90
visit90,node90,10,20,148,90
visit91,node91,10,809,916,90
visit92,node92,20,331,478,90
visit93,node93,40,453,540,90
visit94,node94,10,260,361,90
visit95,node95,30,174,261,90
visit96,node96,10,64,187,90
visit97,node97,30,531,652,90
visit98,node98,20,30,139,90
visit99,node99,10,705,858,90
visit100,node100,20,608,765,90

