FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,613,853,10
visit2,node2,30,92,332,10
visit3,node3,10,411,651,10
visit4,node4,40,584,824,10
visit5,node5,20,40,280,10
visit6,node6,20,328,568,10
visit7,node7,20,240,480,10
visit8,node8,10,307,547,10
visit9,node9,20,311,551,10
visit10,node10,30,459,699,10
visit11,node11,40,135,375,10
visit12,node12,20,163,403,10
visit13,node13,10,593,833,10
visit14,node14,10,35,275,10
visit15,node15,20,114,354,10
visit16,node16,20,195,435,10
visit17,node17,20,643,883,10
visit18,node18,20,275,515,10
visit19,node19,40,194,434,10
visit20,node20,10,477,717,10
visit21,node21,10,155,395,10
visit22,node22,40,315,555,10
visit23,node23,30,141,381,10
visit24,node24,10,621,861,10
visit25,node25,20,664,904,10
visit26,node26,30,469,709,10
visit27,node27,20,86,326,10
visit28,node28,10,89,329,10
visit29,node29,10,134,374,10
visit30,node30,10,186,426,10
visit31,node31,20,105,345,10
visit32,node32,10,561,801,10
visit33,node33,10,51,291,10
visit34,node34,30,427,667,10
visit35,node35,20,597,837,10
visit36,node36,40,43,283,10
visit37,node37,10,497,737,10
visit38,node38,30,218,458,10
visit39,node39,10,36,276,10
visit40,node40,30,269,509,10
visit41,node41,20,316,556,10
visit42,node42,10,33,273,10
visit43,node43,20,514,754,10
visit44,node44,10,157,397,10
visit45,node45,10,37,277,10
visit46,node46,10,429,669,10
visit47,node47,10,45,285,10
visit48,node48,10,664,904,10
visit49,node49,10,380,620,10
visit50,node50,30,447,687,10
visit51,node51,19,266,506,10
visit52,node52,3,115,355,10
visit53,node53,5,315,555,10
visit54,node54,16,541,781,10
visit55,node55,16,539,779,10
visit56,node56,19,497,737,10
visit57,node57,23,337,577,10
visit58,node58,20,662,902,10
visit59,node59,19,42,282,10
visit60,node60,17,634,874,10
visit61,node61,9,198,438,10
visit62,node62,3,107,347,10
visit63,node63,6,39,279,10
visit64,node64,17,131,371,10
visit65,node65,16,11,251,10
visit66,node66,16,506,746,10
visit67,node67,9,208,448,10
visit68,node68,21,552,792,10
visit69,node69,27,97,337,10
visit70,node70,23,690,930,10
visit71,node71,14,181,421,10
visit72,node72,8,27,267,10
visit73,node73,5,226,466,10
visit74,node74,8,585,825,10
visit75,node75,16,172,412,10
visit76,node76,31,208,448,10
visit77,node77,7,660,900,10
visit78,node78,27,305,545,10
visit79,node79,30,292,532,10
visit80,node80,13,702,942,10
visit81,node81,10,295,535,10
visit82,node82,9,92,332,10
visit83,node83,14,45,285,10
visit84,node84,18,335,575,10
visit85,node85,2,284,524,10
visit86,node86,28,289,529,10
visit87,node87,13,299,539,10
visit88,node88,19,200,440,10
visit89,node89,25,653,893,10
visit90,node90,6,299,539,10
visit91,node91,13,659,899,10
visit92,node92,14,14,254,10
visit93,node93,3,688,928,10
visit94,node94,23,332,572,10
visit95,node95,6,40,280,10
visit96,node96,26,502,742,10
visit97,node97,35,487,727,10
visit98,node98,9,112,352,10
visit99,node99,15,248,488,10
visit100,node100,3,690,930,10

