FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,0,911,10
visit2,node2,30,0,919,10
visit3,node3,10,0,910,10
visit4,node4,40,644,764,10
visit5,node5,20,0,909,10
visit6,node6,20,388,508,10
visit7,node7,20,0,914,10
visit8,node8,10,367,487,10
visit9,node9,20,371,491,10
visit10,node10,30,519,639,10
visit11,node11,40,195,315,10
visit12,node12,20,0,917,10
visit13,node13,10,653,773,10
visit14,node14,10,35,155,10
visit15,node15,20,174,294,10
visit16,node16,20,255,375,10
visit17,node17,20,703,823,10
visit18,node18,20,335,455,10
visit19,node19,40,254,374,10
visit20,node20,10,537,657,10
visit21,node21,10,0,905,10
visit22,node22,40,375,495,10
visit23,node23,30,201,321,10
visit24,node24,10,681,801,10
visit25,node25,20,784,904,10
visit26,node26,30,0,891,10
visit27,node27,20,146,266,10
visit28,node28,10,149,269,10
visit29,node29,10,194,314,10
visit30,node30,10,246,366,10
visit31,node31,20,0,899,10
visit32,node32,10,621,741,10
visit33,node33,10,80,200,10
visit34,node34,30,0,902,10
visit35,node35,20,657,777,10
visit36,node36,40,43,163,10
visit37,node37,10,0,909,10
visit38,node38,30,278,398,10
visit39,node39,10,64,184,10
visit40,node40,30,329,449,10
visit41,node41,20,376,496,10
visit42,node42,10,33,153,10
visit43,node43,20,574,694,10
visit44,node44,10,217,337,10
visit45,node45,10,37,157,10
visit46,node46,10,489,609,10
visit47,node47,10,105,225,10
visit48,node48,10,0,904,10
visit49,node49,10,440,560,10
visit50,node50,30,0,914,10
visit51,node51,19,326,446,10
visit52,node52,3,0,925,10
visit53,node53,5,375,495,10
visit54,node54,16,601,721,10
visit55,node55,16,599,719,10
visit56,node56,19,557,677,10
visit57,node57,23,397,517,10
visit58,node58,20,782,902,10
visit59,node59,19,0,907,10
visit60,node60,17,694,814,10
visit61,node61,9,258,378,10
visit62,node62,3,167,287,10
visit63,node63,6,39,159,10
visit64,node64,17,191,311,10
visit65,node65,16,11,131,10
visit66,node66,16,566,686,10
visit67,node67,9,268,388,10
visit68,node68,21,612,732,10
visit69,node69,27,157,277,10
visit70,node70,23,810,930,10
visit71,node71,14,241,361,10
visit72,node72,8,0,922,10
visit73,node73,5,286,406,10
visit74,node74,8,645,765,10
visit75,node75,16,0,892,10
visit76,node76,31,268,388,10
visit77,node77,7,764,884,10
visit78,node78,27,365,485,10
visit79,node79,30,352,472,10
visit80,node80,13,822,942,10
visit81,node81,10,355,475,10
visit82,node82,9,0,935,10
visit83,node83,14,0,930,10
visit84,node84,18,395,515,10
visit85,node85,2,0,914,10
visit86,node86,28,349,469,10
visit87,node87,13,359,479,10
visit88,node88,19,260,380,10
visit89,node89,25,713,833,10
visit90,node90,6,359,479,10
visit91,node91,13,0,937,10
visit92,node92,14,14,134,10
visit93,node93,3,808,928,10
visit94,node94,23,0,932,10
visit95,node95,6,0,929,10
visit96,node96,26,0,934,10
visit97,node97,35,547,667,10
visit98,node98,9,0,935,10
visit99,node99,15,308,428,10
visit100,node100,3,810,930,10

