FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,850,1030,90
visit2,node2,30,758,938,90
visit3,node3,10,16,196,90
visit4,node4,10,665,845,90
visit5,node5,10,15,195,90
visit6,node6,20,572,752,90
visit7,node7,20,108,288,90
visit8,node8,20,200,380,90
visit9,node9,10,480,660,90
visit10,node10,10,294,474,90
visit11,node11,10,387,567,90
visit12,node12,20,597,777,90
visit13,node13,30,30,210,90
visit14,node14,10,504,684,90
visit15,node15,40,317,497,90
visit16,node16,40,412,592,90
visit17,node17,20,34,214,90
visit18,node18,20,127,307,90
visit19,node19,10,222,402,90
visit20,node20,10,10,190,90
visit21,node21,20,850,1030,90
visit22,node22,20,758,938,90
visit23,node23,10,665,845,90
visit24,node24,10,15,195,90
visit25,node25,40,107,287,90
visit26,node26,10,572,752,90
visit27,node27,10,199,379,90
visit28,node28,20,480,660,90
visit29,node29,10,292,472,90
visit30,node30,10,387,567,90
visit31,node31,20,129,309,90
visit32,node32,30,31,211,90
visit33,node33,40,33,213,90
visit34,node34,20,694,874,90
visit35,node35,10,224,404,90
visit36,node36,10,601,781,90
visit37,node37,20,319,499,90
visit38,node38,30,411,591,90
visit39,node39,20,506,686,90
visit40,node40,10,203,383,90
visit41,node41,10,111,291,90
visit42,node42,20,19,199,90
visit43,node43,10,16,196,90
visit44,node44,10,296,476,90
visit45,node45,10,481,661,90
visit46,node46,30,389,569,90
visit47,node47,10,947,1127,90
visit48,node48,10,573,753,90
visit49,node49,10,944,1124,90
visit50,node50,10,758,938,90
visit51,node51,10,666,846,90
visit52,node52,10,851,1031,90
visit53,node53,20,227,407,90
visit54,node54,40,132,312,90
visit55,node55,10,37,217,90
visit56,node56,30,321,501,90
visit57,node57,40,35,215,90
visit58,node58,30,413,593,90
visit59,node59,10,606,786,90
visit60,node60,20,506,686,90
visit61,node61,10,481,661,90
visit62,node62,20,200,380,90
visit63,node63,50,105,285,90
visit64,node64,10,573,753,90
visit65,node65,10,13,193,90
visit66,node66,10,761,941,90
visit67,node67,10,12,192,90
visit68,node68,10,666,846,90
visit69,node69,10,853,1033,90
visit70,node70,30,332,512,90
visit71,node71,20,237,417,90
visit72,node72,10,388,568,90
visit73,node73,10,425,605,90
visit74,node74,50,293,473,90
visit75,node75,20,943,1123,90
visit76,node76,10,142,322,90
visit77,node77,10,519,699,90
visit78,node78,20,50,230,90
visit79,node79,10,610,790,90
visit80,node80,10,705,885,90
visit81,node81,30,47,227,90
visit82,node82,20,305,485,90
visit83,node83,10,212,392,90
visit84,node84,20,401,581,90
visit85,node85,30,494,674,90
visit86,node86,10,116,296,90
visit87,node87,20,25,205,90
visit88,node88,30,587,767,90
visit89,node89,10,680,860,90
visit90,node90,10,20,200,90
visit91,node91,10,773,953,90
visit92,node92,20,315,495,90
visit93,node93,40,407,587,90
visit94,node94,10,221,401,90
visit95,node95,30,128,308,90
visit96,node96,10,36,216,90
visit97,node97,30,502,682,90
visit98,node98,20,30,210,90
visit99,node99,10,692,872,90
visit100,node100,20,597,777,90

