FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,830,1049,90
visit2,node2,30,756,939,90
visit3,node3,10,16,336,90
visit4,node4,10,643,866,90
visit5,node5,10,15,226,90
visit6,node6,20,499,824,90
visit7,node7,20,87,308,90
visit8,node8,20,150,429,90
visit9,node9,10,429,710,90
visit10,node10,10,279,488,90
visit11,node11,10,363,590,90
visit12,node12,20,547,826,90
visit13,node13,30,30,280,90
visit14,node14,10,489,698,90
visit15,node15,40,318,495,90
visit16,node16,40,394,609,90
visit17,node17,20,33,226,90
visit18,node18,20,68,365,90
visit19,node19,10,176,447,90
visit20,node20,10,10,265,90
visit21,node21,20,836,1043,90
visit22,node22,20,704,991,90
visit23,node23,10,664,845,90
visit24,node24,10,15,333,90
visit25,node25,40,88,305,90

