FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,613,853,10
visit2,node2,30,92,332,10
visit3,node3,10,411,651,10
visit4,node4,40,584,824,10
visit5,node5,20,40,280,10
visit6,node6,20,328,568,10
visit7,node7,20,240,480,10
visit8,node8,10,307,547,10
visit9,node9,20,311,551,10
visit10,node10,30,459,699,10
visit11,node11,40,135,375,10
visit12,node12,20,163,403,10
visit13,node13,10,593,833,10
visit14,node14,10,35,275,10
visit15,node15,20,114,354,10
visit16,node16,20,195,435,10
visit17,node17,20,643,883,10
visit18,node18,20,275,515,10
visit19,node19,40,194,434,10
visit20,node20,10,477,717,10
visit21,node21,10,155,395,10
visit22,node22,40,315,555,10
visit23,node23,30,141,381,10
visit24,node24,10,621,861,10
visit25,node25,20,664,904,10

