FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,658,898,10
visit2,node2,7,93,333,10
visit3,node3,13,436,676,10
visit4,node4,19,620,860,10
visit5,node5,26,20,260,10
visit6,node6,3,345,585,10
visit7,node7,5,251,491,10
visit8,node8,9,323,563,10
visit9,node9,16,329,569,10
visit10,node10,16,485,725,10
visit11,node11,12,146,386,10
visit12,node12,19,167,407,10
visit13,node13,23,639,879,10
visit14,node14,20,32,272,10
visit15,node15,8,118,358,10
visit16,node16,19,203,443,10
visit17,node17,2,682,922,10
visit18,node18,12,286,526,10
visit19,node19,17,204,444,10
visit20,node20,9,504,744,10
visit21,node21,11,153,393,10
visit22,node22,18,332,572,10
visit23,node23,29,146,386,10
visit24,node24,3,656,896,10
visit25,node25,6,716,956,10

