FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,431,911,10
visit2,node2,30,30,510,10
visit3,node3,10,291,771,10
visit4,node4,40,674,734,10
visit5,node5,20,40,520,10
visit6,node6,20,393,502,10
visit7,node7,20,120,600,10
visit8,node8,10,397,457,10
visit9,node9,20,401,461,10
visit10,node10,30,535,622,10
visit11,node11,40,225,285,10
visit12,node12,20,43,523,10
visit13,node13,10,683,743,10
visit14,node14,10,35,366,10
visit15,node15,20,204,264,10
visit16,node16,20,204,425,10
visit17,node17,20,698,827,10
visit18,node18,20,306,483,10
visit19,node19,40,199,428,10
visit20,node20,10,494,699,10
visit21,node21,10,45,525,10
visit22,node22,40,383,486,10
visit23,node23,30,231,291,10
visit24,node24,10,609,872,10
visit25,node25,20,821,881,10

