FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,0,3272,90
visit2,node2,30,0,3279,90
visit3,node3,10,0,3270,90
visit4,node4,10,1261,1421,90
visit5,node5,10,0,3284,90
visit6,node6,20,497,657,90
visit7,node7,20,0,3273,90
visit8,node8,20,2887,3047,90
visit9,node9,10,2601,2761,90
visit10,node10,10,2791,2951,90
visit11,node11,10,2698,2858,90
visit12,node12,20,0,3261,90
visit13,node13,30,2405,2565,90
visit14,node14,10,2026,2186,90
visit15,node15,40,2216,2376,90
visit16,node16,40,1934,2094,90
visit17,node17,20,2311,2471,90
visit18,node18,20,1742,1902,90
visit19,node19,10,1837,1997,90
visit20,node20,10,10,170,90
visit21,node21,20,0,3288,90
visit22,node22,20,22,182,90
visit23,node23,10,1643,1803,90
visit24,node24,10,116,276,90
visit25,node25,40,2504,2664,90

