FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,133,198,10
visit2,node2,7,22,87,10
visit3,node3,13,98,143,10
visit4,node4,19,123,184,10
visit5,node5,26,20,93,10
visit6,node6,3,76,131,10
visit7,node7,5,61,110,10
visit8,node8,9,75,124,10
visit9,node9,16,74,129,10
visit10,node10,16,107,150,10
visit11,node11,12,42,101,10
visit12,node12,19,38,97,10
visit13,node13,23,131,196,10
visit14,node14,20,32,114,10
visit15,node15,8,35,96,10
visit16,node16,19,52,107,10
visit17,node17,2,124,189,10
visit18,node18,12,69,114,10
visit19,node19,17,52,109,10
visit20,node20,9,105,156,10
visit21,node21,11,37,96,10
visit22,node22,18,76,127,10
visit23,node23,29,43,102,10
visit24,node24,3,124,190,10
visit25,node25,6,121,186,10

