FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,0,974,10
visit2,node2,7,0,972,10
visit3,node3,13,0,967,10
visit4,node4,19,678,801,10
visit5,node5,26,0,969,10
visit6,node6,3,0,978,10
visit7,node7,5,0,968,10
visit8,node8,9,404,481,10
visit9,node9,16,400,497,10
visit10,node10,16,0,964,10
visit11,node11,12,206,325,10
visit12,node12,19,0,975,10
visit13,node13,23,690,827,10
visit14,node14,20,0,957,10
visit15,node15,8,175,300,10
visit16,node16,19,0,960,10
visit17,node17,2,0,959,10
visit18,node18,12,0,974,10
visit19,node19,17,0,957,10
visit20,node20,9,0,958,10
visit21,node21,11,0,971,10
visit22,node22,18,0,963,10
visit23,node23,29,206,325,10
visit24,node24,3,0,960,10
visit25,node25,6,817,956,10

