FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,636,919,10
visit2,node2,7,74,351,10
visit3,node3,13,498,613,10
visit4,node4,19,470,965,10
visit5,node5,26,20,370,10
visit6,node6,3,266,663,10
visit7,node7,5,292,449,10
visit8,node8,9,288,597,10
visit9,node9,16,254,643,10
visit10,node10,16,496,713,10
visit11,node11,12,33,510,10
visit12,node12,19,170,403,10
visit13,node13,23,426,978,10
visit14,node14,20,32,454,10
visit15,node15,8,30,529,10
visit16,node16,19,222,423,10
visit17,node17,2,409,959,10
visit18,node18,12,349,462,10
visit19,node19,17,215,432,10
visit20,node20,9,538,709,10
visit21,node21,11,156,389,10
visit22,node22,18,280,623,10
visit23,node23,29,36,513,10
visit24,node24,3,633,918,10
visit25,node25,6,400,956,10
visit26,node26,17,548,707,10
visit27,node27,16,5,612,10
visit28,node28,16,44,325,10
visit29,node29,9,129,374,10
visit30,node30,21,115,498,10
visit31,node31,27,91,336,10
visit32,node32,23,602,835,10
visit33,node33,11,24,646,10
visit34,node34,14,487,656,10
visit35,node35,8,439,948,10
visit36,node36,5,41,710,10
visit37,node37,8,563,736,10
visit38,node38,16,147,560,10
visit39,node39,31,33,797,10
visit40,node40,9,243,554,10
visit41,node41,5,225,682,10
visit42,node42,5,25,616,10
visit43,node43,7,578,747,10
visit44,node44,18,72,501,10
visit45,node45,16,29,669,10
visit46,node46,1,458,685,10
visit47,node47,27,34,362,10
visit48,node48,36,694,962,10
visit49,node49,30,444,597,10
visit50,node50,13,499,690,10
visit51,node51,10,296,505,10
visit52,node52,9,111,362,10
visit53,node53,14,301,602,10
visit54,node54,18,595,780,10
visit55,node55,2,442,917,10
visit56,node56,6,426,851,10
visit57,node57,7,366,585,10
visit58,node58,18,458,980,10
visit59,node59,28,17,441,10
visit60,node60,3,651,932,10
visit61,node61,13,246,421,10
visit62,node62,19,25,583,10
visit63,node63,10,34,348,10
visit64,node64,9,46,523,10
visit65,node65,20,49,608,10
visit66,node66,25,440,845,10
visit67,node67,25,132,563,10
visit68,node68,36,464,925,10
visit69,node69,6,12,535,10
visit70,node70,5,249,968,10
visit71,node71,15,218,417,10
visit72,node72,25,22,377,10
visit73,node73,9,263,444,10
visit74,node74,8,479,965,10
visit75,node75,18,182,399,10
visit76,node76,13,166,497,10
visit77,node77,14,430,970,10
visit78,node78,3,212,671,10
visit79,node79,23,273,580,10
visit80,node80,6,452,968,10
visit81,node81,26,388,479,10
visit82,node82,16,99,352,10
visit83,node83,11,21,328,10
visit84,node84,7,323,624,10
visit85,node85,41,333,504,10
visit86,node86,35,350,503,10
visit87,node87,26,380,487,10
visit88,node88,9,114,553,10
visit89,node89,15,649,981,10
visit90,node90,3,345,534,10
visit91,node91,1,675,930,10
visit92,node92,2,18,673,10
visit93,node93,22,339,969,10
visit94,node94,27,403,536,10
visit95,node95,20,22,301,10
visit96,node96,11,565,732,10
visit97,node97,12,582,703,10
visit98,node98,10,122,367,10
visit99,node99,9,185,580,10
visit100,node100,17,297,965,10

