FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,0,204,10
visit2,node2,7,0,202,10
visit3,node3,13,0,197,10
visit4,node4,19,139,169,10
visit5,node5,26,0,199,10
visit6,node6,3,89,119,10
visit7,node7,5,0,198,10
visit8,node8,9,85,115,10
visit9,node9,16,87,117,10
visit10,node10,16,114,144,10
visit11,node11,12,57,87,10
visit12,node12,19,0,205,10
visit13,node13,23,149,179,10
visit14,node14,20,32,62,10
visit15,node15,8,51,81,10
visit16,node16,19,65,95,10
visit17,node17,2,147,177,10
visit18,node18,12,77,107,10
visit19,node19,17,66,96,10
visit20,node20,9,116,146,10
visit21,node21,11,0,201,10
visit22,node22,18,87,117,10
visit23,node23,29,58,88,10
visit24,node24,3,143,173,10
visit25,node25,6,156,186,10
visit26,node26,17,0,208,10
visit27,node27,16,27,57,10
visit28,node28,16,29,59,10
visit29,node29,9,53,83,10
visit30,node30,21,61,91,10
visit31,node31,27,0,202,10
visit32,node32,23,131,161,10
visit33,node33,11,27,57,10
visit34,node34,14,0,183,10
visit35,node35,8,133,163,10
visit36,node36,5,41,71,10
visit37,node37,8,0,198,10
visit38,node38,16,73,103,10
visit39,node39,31,34,64,10
visit40,node40,9,75,105,10
visit41,node41,5,87,117,10
visit42,node42,5,25,55,10
visit43,node43,7,122,152,10
visit44,node44,18,59,89,10
visit45,node45,16,29,59,10
visit46,node46,1,107,137,10
visit47,node47,27,41,71,10
visit48,node48,36,0,192,10
visit49,node49,30,98,128,10
visit50,node50,13,0,203,10
visit51,node51,10,78,108,10
visit52,node52,9,0,208,10
visit53,node53,14,85,115,10
visit54,node54,18,130,160,10
visit55,node55,2,126,156,10
visit56,node56,6,120,150,10
visit57,node57,7,91,121,10
visit58,node58,18,180,210,10
visit59,node59,28,0,202,10
visit60,node60,3,152,182,10
visit61,node61,13,66,96,10
visit62,node62,19,48,78,10
visit63,node63,10,34,64,10
visit64,node64,9,63,93,10
visit65,node65,20,49,79,10
visit66,node66,25,117,147,10
visit67,node67,25,73,103,10
visit68,node68,36,132,162,10
visit69,node69,6,40,70,10
visit70,node70,5,168,198,10
visit71,node71,15,67,97,10
visit72,node72,25,0,197,10
visit73,node73,9,68,98,10
visit74,node74,8,139,169,10
visit75,node75,18,0,192,10
visit76,node76,13,63,93,10
visit77,node77,14,169,199,10
visit78,node78,3,86,116,10
visit79,node79,23,82,112,10
visit80,node80,6,168,198,10
visit81,node81,26,84,114,10
visit82,node82,16,0,196,10
visit83,node83,11,0,198,10
visit84,node84,7,91,121,10
visit85,node85,41,0,196,10
visit86,node86,35,84,114,10
visit87,node87,26,83,113,10
visit88,node88,9,64,94,10
visit89,node89,15,166,196,10
visit90,node90,3,85,115,10
visit91,node91,1,0,194,10
visit92,node92,2,18,48,10
visit93,node93,22,169,199,10
visit94,node94,27,0,207,10
visit95,node95,20,0,205,10
visit96,node96,11,0,204,10
visit97,node97,12,123,153,10
visit98,node98,10,0,198,10
visit99,node99,9,73,103,10
visit100,node100,17,165,195,10

