FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,0,204,10
visit2,node2,7,0,202,10
visit3,node3,13,0,197,10
visit4,node4,19,149,159,10
visit5,node5,26,0,199,10
visit6,node6,3,99,109,10
visit7,node7,5,0,198,10
visit8,node8,9,95,105,10
visit9,node9,16,97,107,10
visit10,node10,16,124,134,10
visit11,node11,12,67,77,10
visit12,node12,19,0,205,10
visit13,node13,23,159,169,10
visit14,node14,20,0,187,10
visit15,node15,8,61,71,10
visit16,node16,19,0,190,10
visit17,node17,2,157,167,10
visit18,node18,12,0,204,10
visit19,node19,17,0,187,10
visit20,node20,9,0,188,10
visit21,node21,11,0,201,10
visit22,node22,18,97,107,10
visit23,node23,29,68,78,10
visit24,node24,3,0,190,10
visit25,node25,6,172,182,10
visit26,node26,17,0,208,10
visit27,node27,16,37,47,10
visit28,node28,16,0,213,10
visit29,node29,9,0,190,10
visit30,node30,21,71,81,10
visit31,node31,27,0,202,10
visit32,node32,23,0,186,10
visit33,node33,11,37,47,10
visit34,node34,14,0,183,10
visit35,node35,8,143,153,10
visit36,node36,5,41,51,10
visit37,node37,8,0,198,10
visit38,node38,16,83,93,10
visit39,node39,31,44,54,10
visit40,node40,9,85,95,10
visit41,node41,5,97,107,10
visit42,node42,5,31,41,10
visit43,node43,7,0,185,10
visit44,node44,18,69,79,10
visit45,node45,16,32,42,10
visit46,node46,1,0,184,10
visit47,node47,27,0,185,10
visit48,node48,36,0,192,10
visit49,node49,30,108,118,10
visit50,node50,13,0,203,10
visit51,node51,10,0,193,10
visit52,node52,9,0,208,10
visit53,node53,14,95,105,10
visit54,node54,18,0,197,10
visit55,node55,2,136,146,10
visit56,node56,6,130,140,10
visit57,node57,7,0,196,10
visit58,node58,18,200,210,10
visit59,node59,28,0,202,10
visit60,node60,3,0,201,10
visit61,node61,13,0,194,10
visit62,node62,19,58,68,10
visit63,node63,10,0,185,10
visit64,node64,9,73,83,10
visit65,node65,20,51,61,10
visit66,node66,25,127,137,10
visit67,node67,25,83,93,10
visit68,node68,36,142,152,10
visit69,node69,6,50,60,10
visit70,node70,5,182,192,10
visit71,node71,15,0,180,10
visit72,node72,25,0,197,10
visit73,node73,9,0,199,10
visit74,node74,8,149,159,10
visit75,node75,18,0,192,10
visit76,node76,13,73,83,10
visit77,node77,14,179,189,10
visit78,node78,3,96,106,10
visit79,node79,23,92,102,10
visit80,node80,6,182,192,10
visit81,node81,26,0,192,10
visit82,node82,16,0,196,10
visit83,node83,11,0,198,10
visit84,node84,7,101,111,10
visit85,node85,41,0,196,10
visit86,node86,35,0,184,10
visit87,node87,26,93,103,10
visit88,node88,9,74,84,10
visit89,node89,15,0,211,10
visit90,node90,3,0,187,10
visit91,node91,1,0,194,10
visit92,node92,2,18,28,10
visit93,node93,22,188,198,10
visit94,node94,27,0,207,10
visit95,node95,20,0,205,10
visit96,node96,11,0,204,10
visit97,node97,12,0,202,10
visit98,node98,10,0,198,10
visit99,node99,9,83,93,10
visit100,node100,17,185,195,10

