FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,451,974,10
visit2,node2,7,18,534,10
visit3,node3,13,378,733,10
visit4,node4,19,477,965,10
visit5,node5,26,20,610,10
visit6,node6,3,245,684,10
visit7,node7,5,172,569,10
visit8,node8,9,245,640,10
visit9,node9,16,231,666,10
visit10,node10,16,430,779,10
visit11,node11,12,33,511,10
visit12,node12,19,50,523,10
visit13,node13,23,462,978,10
visit14,node14,20,32,694,10
visit15,node15,8,30,519,10
visit16,node16,19,102,543,10
visit17,node17,2,444,959,10
visit18,node18,12,229,582,10
visit19,node19,17,95,552,10
visit20,node20,9,418,829,10
visit21,node21,11,36,509,10
visit22,node22,18,246,657,10
visit23,node23,29,36,514,10
visit24,node24,3,435,960,10
visit25,node25,6,438,956,10
visit26,node26,17,428,827,10
visit27,node27,16,5,548,10
visit28,node28,16,6,526,10
visit29,node29,9,29,513,10
visit30,node30,21,91,522,10
visit31,node31,27,17,501,10
visit32,node32,23,482,955,10
visit33,node33,11,24,575,10
visit34,node34,14,367,776,10
visit35,node35,8,453,948,10
visit36,node36,5,41,615,10
visit37,node37,8,443,856,10
visit38,node38,16,130,577,10
visit39,node39,31,33,655,10
visit40,node40,9,201,596,10
visit41,node41,5,219,688,10
visit42,node42,5,25,560,10
visit43,node43,7,458,867,10
visit44,node44,18,59,514,10
visit45,node45,16,29,589,10
visit46,node46,1,338,805,10
visit47,node47,27,34,602,10
visit48,node48,36,454,962,10
visit49,node49,30,362,679,10
visit50,node50,13,379,810,10

