FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,0,191,10
visit2,node2,30,0,199,10
visit3,node3,10,0,190,10
visit4,node4,40,141,171,10
visit5,node5,20,0,189,10
visit6,node6,20,95,125,10
visit7,node7,20,0,194,10
visit8,node8,10,91,121,10
visit9,node9,20,91,121,10
visit10,node10,30,119,149,10
visit11,node11,40,59,89,10
visit12,node12,20,0,197,10
visit13,node13,10,142,172,10
visit14,node14,10,35,65,10
visit15,node15,20,58,88,10
visit16,node16,20,72,102,10
visit17,node17,20,149,179,10
visit18,node18,20,87,117,10
visit19,node19,40,72,102,10
visit20,node20,10,122,152,10
visit21,node21,10,0,185,10
visit22,node22,40,92,122,10
visit23,node23,30,65,95,10
visit24,node24,10,148,178,10
visit25,node25,20,154,184,10
visit26,node26,30,0,171,10
visit27,node27,20,62,92,10
visit28,node28,10,62,92,10
visit29,node29,10,67,97,10
visit30,node30,10,74,104,10
visit31,node31,20,0,179,10
visit32,node32,10,131,161,10
visit33,node33,10,51,81,10
visit34,node34,30,0,182,10
visit35,node35,20,139,169,10
visit36,node36,40,43,73,10
visit37,node37,10,0,189,10
visit38,node38,30,75,105,10
visit39,node39,10,37,67,10
visit40,node40,30,85,115,10
visit41,node41,20,92,122,10
visit42,node42,10,33,63,10
visit43,node43,20,128,158,10
visit44,node44,10,64,94,10
visit45,node45,10,37,67,10
visit46,node46,10,113,143,10
visit47,node47,10,45,75,10
visit48,node48,10,0,184,10
visit49,node49,10,104,134,10
visit50,node50,30,0,194,10

