FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,388,911,10
visit2,node2,30,30,546,10
visit3,node3,10,353,708,10
visit4,node4,40,425,913,10
visit5,node5,20,40,630,10
visit6,node6,20,228,667,10
visit7,node7,20,161,558,10
visit8,node8,10,229,624,10
visit9,node9,20,213,648,10
visit10,node10,30,404,753,10
visit11,node11,40,33,511,10
visit12,node12,20,46,519,10
visit13,node13,10,395,911,10
visit14,node14,10,35,697,10
visit15,node15,20,39,528,10
visit16,node16,20,94,535,10
visit17,node17,20,394,909,10
visit18,node18,20,218,571,10
visit19,node19,40,85,542,10
visit20,node20,10,391,802,10
visit21,node21,10,45,517,10
visit22,node22,40,229,640,10
visit23,node23,30,45,523,10
visit24,node24,10,389,914,10
visit25,node25,20,386,904,10
visit26,node26,30,389,788,10
visit27,node27,20,57,600,10
visit28,node28,10,55,575,10
visit29,node29,10,52,536,10
visit30,node30,10,90,521,10
visit31,node31,20,50,534,10
visit32,node32,10,425,898,10
visit33,node33,10,51,602,10
visit34,node34,30,342,751,10
visit35,node35,20,410,905,10
visit36,node36,40,43,617,10
visit37,node37,10,410,823,10
visit38,node38,30,114,561,10
visit39,node39,10,36,658,10
visit40,node40,30,191,586,10
visit41,node41,20,201,670,10
visit42,node42,10,33,568,10
visit43,node43,20,429,838,10
visit44,node44,10,49,504,10
visit45,node45,10,37,597,10
visit46,node46,10,315,782,10
visit47,node47,10,38,606,10
visit48,node48,10,396,904,10
visit49,node49,10,341,658,10
visit50,node50,30,351,782,10

