FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,73,204,10
visit2,node2,7,18,147,10
visit3,node3,13,76,165,10
visit4,node4,19,73,195,10
visit5,node5,26,20,167,10
visit6,node6,3,49,158,10
visit7,node7,5,36,135,10
visit8,node8,9,50,149,10
visit9,node9,16,47,156,10
visit10,node10,16,85,172,10
visit11,node11,12,33,152,10
visit12,node12,19,15,133,10
visit13,node13,23,79,208,10
visit14,node14,20,32,187,10
visit15,node15,8,30,152,10
visit16,node16,19,29,139,10
visit17,node17,2,60,189,10
visit18,node18,12,47,136,10
visit19,node19,17,32,146,10
visit20,node20,9,79,182,10
visit21,node21,11,18,136,10
visit22,node22,18,50,153,10
visit23,node23,29,36,155,10
visit24,node24,3,58,190,10
visit25,node25,6,56,186,10
visit26,node26,17,87,186,10
visit27,node27,16,5,140,10
visit28,node28,16,6,136,10
visit29,node29,9,29,150,10
visit30,node30,21,25,132,10
visit31,node31,27,17,138,10
visit32,node32,23,67,186,10
visit33,node33,11,24,161,10
visit34,node34,14,70,173,10
visit35,node35,8,54,178,10
visit36,node36,5,41,178,10
visit37,node37,8,87,190,10
visit38,node38,16,42,153,10
visit39,node39,31,33,186,10
visit40,node40,9,40,139,10
visit41,node41,5,43,160,10
visit42,node42,5,25,158,10
visit43,node43,7,82,185,10
visit44,node44,18,31,144,10
visit45,node45,16,29,169,10
visit46,node46,1,63,180,10
visit47,node47,27,34,176,10
visit48,node48,36,65,192,10
visit49,node49,30,73,152,10
visit50,node50,13,75,182,10

