FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,190,974,10
visit2,node2,7,18,792,10
visit3,node3,13,289,822,10
visit4,node4,19,679,800,10
visit5,node5,26,20,906,10
visit6,node6,3,355,574,10
visit7,node7,5,72,669,10
visit8,node8,9,393,492,10
visit9,node9,16,394,503,10
visit10,node10,16,517,692,10
visit11,node11,12,206,325,10
visit12,node12,19,15,725,10
visit13,node13,23,694,823,10
visit14,node14,20,32,694,10
visit15,node15,8,176,299,10
visit16,node16,19,102,543,10
visit17,node17,2,673,930,10
visit18,node18,12,229,582,10
visit19,node19,17,95,552,10
visit20,node20,9,418,829,10
visit21,node21,11,18,727,10
visit22,node22,18,349,554,10
visit23,node23,29,206,325,10
visit24,node24,3,435,960,10
visit25,node25,6,826,956,10
visit26,node26,17,328,927,10
visit27,node27,16,44,315,10
visit28,node28,16,6,526,10
visit29,node29,9,29,513,10
visit30,node30,21,199,414,10
visit31,node31,27,17,744,10
visit32,node32,23,482,955,10
visit33,node33,11,24,299,10
visit34,node34,14,265,878,10
visit35,node35,8,626,873,10
visit36,node36,5,41,328,10
visit37,node37,8,339,960,10
visit38,node38,16,298,409,10
visit39,node39,31,33,344,10
visit40,node40,9,300,497,10
visit41,node41,5,336,571,10
visit42,node42,5,25,292,10
visit43,node43,7,458,867,10
visit44,node44,18,230,343,10
visit45,node45,16,29,309,10
visit46,node46,1,338,805,10
visit47,node47,27,34,602,10
visit48,node48,36,200,962,10
visit49,node49,30,441,600,10
visit50,node50,13,272,917,10

