FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,890,989,90
visit2,node2,30,816,879,90
visit3,node3,10,55,156,90
visit4,node4,10,703,806,90
visit5,node5,10,15,60,90
visit6,node6,20,559,764,90
visit7,node7,20,172,223,90
visit8,node8,20,250,329,90
visit9,node9,10,489,650,90
visit10,node10,10,361,406,90
visit11,node11,10,450,503,90
visit12,node12,20,647,726,90
visit13,node13,30,30,95,90
visit14,node14,10,571,616,90
visit15,node15,40,392,421,90
visit16,node16,40,478,525,90
visit17,node17,20,105,142,90
visit18,node18,20,172,261,90
visit19,node19,10,274,349,90
visit20,node20,10,10,77,90
visit21,node21,20,918,961,90
visit22,node22,20,806,889,90
visit23,node23,10,739,770,90
visit24,node24,10,55,154,90
visit25,node25,40,172,221,90

