FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,213,568,90
visit2,node2,30,22,563,90
visit3,node3,10,1030,1463,90
visit4,node4,10,1154,1527,90
visit5,node5,10,15,402,90
visit6,node6,20,331,822,90
visit7,node7,20,965,1340,90
visit8,node8,20,2653,3280,90
visit9,node9,10,2385,2976,90
visit10,node10,10,2628,3113,90
visit11,node11,10,2603,2952,90
visit12,node12,20,1985,2412,90
visit13,node13,30,2310,2659,90
visit14,node14,10,1846,2365,90
visit15,node15,40,2077,2514,90
visit16,node16,40,1763,2264,90
visit17,node17,20,2143,2638,90
visit18,node18,20,1560,2083,90
visit19,node19,10,1689,2144,90
visit20,node20,10,10,645,90
visit21,node21,20,2675,3288,90
visit22,node22,20,12,505,90
visit23,node23,10,1519,1926,90
visit24,node24,10,23,368,90
visit25,node25,40,2380,2787,90

