FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,20,49,191,10
visit2,node2,30,30,168,10
visit3,node3,10,95,152,10
visit4,node4,40,69,193,10
visit5,node5,20,40,189,10
visit6,node6,20,60,159,10
visit7,node7,20,54,133,10
visit8,node8,10,67,144,10
visit9,node9,20,57,154,10
visit10,node10,30,106,161,10
visit11,node11,40,33,152,10
visit12,node12,20,32,148,10
visit13,node13,10,53,191,10
visit14,node14,10,35,194,10
visit15,node15,20,39,163,10
visit16,node16,20,41,141,10
visit17,node17,20,51,189,10
visit18,node18,20,73,130,10
visit19,node19,40,40,148,10
visit20,node20,10,94,179,10
visit21,node21,10,45,161,10
visit22,node22,40,64,149,10
visit23,node23,30,45,164,10
visit24,node24,10,51,194,10
visit25,node25,20,45,183,10
visit26,node26,30,90,169,10
visit27,node27,20,57,172,10
visit28,node28,10,55,174,10
visit29,node29,10,52,174,10
visit30,node30,10,52,147,10
visit31,node31,20,50,172,10
visit32,node32,10,61,178,10
visit33,node33,10,51,178,10
visit34,node34,30,83,168,10
visit35,node35,20,57,185,10
visit36,node36,40,43,186,10
visit37,node37,10,95,182,10
visit38,node38,30,38,141,10
visit39,node39,10,36,193,10
visit40,node40,30,61,138,10
visit41,node41,20,49,164,10
visit42,node42,10,33,180,10
visit43,node43,20,100,185,10
visit44,node44,10,35,142,10
visit45,node45,10,37,192,10
visit46,node46,10,71,184,10
visit47,node47,10,38,191,10
visit48,node48,10,50,184,10
visit49,node49,10,99,138,10
visit50,node50,30,83,178,10

