FIELD|NAMES,name,node,quantity,minTime,maxTime,dropTime
FIELD|KEYS,1,0,0,0,0,0
visit1,node1,10,850,1030,90
visit2,node2,30,758,938,90
visit3,node3,10,16,196,90
visit4,node4,10,665,845,90
visit5,node5,10,15,195,90
visit6,node6,20,572,752,90
visit7,node7,20,108,288,90
visit8,node8,20,200,380,90
visit9,node9,10,480,660,90
visit10,node10,10,294,474,90
visit11,node11,10,387,567,90
visit12,node12,20,597,777,90
visit13,node13,30,30,210,90
visit14,node14,10,504,684,90
visit15,node15,40,317,497,90
visit16,node16,40,412,592,90
visit17,node17,20,34,214,90
visit18,node18,20,127,307,90
visit19,node19,10,222,402,90
visit20,node20,10,10,190,90
visit21,node21,20,850,1030,90
visit22,node22,20,758,938,90
visit23,node23,10,665,845,90
visit24,node24,10,15,195,90
visit25,node25,40,107,287,90
visit26,node26,10,572,752,90
visit27,node27,10,199,379,90
visit28,node28,20,480,660,90
visit29,node29,10,292,472,90
visit30,node30,10,387,567,90
visit31,node31,20,129,309,90
visit32,node32,30,31,211,90
visit33,node33,40,33,213,90
visit34,node34,20,694,874,90
visit35,node35,10,224,404,90
visit36,node36,10,601,781,90
visit37,node37,20,319,499,90
visit38,node38,30,411,591,90
visit39,node39,20,506,686,90
visit40,node40,10,203,383,90
visit41,node41,10,111,291,90
visit42,node42,20,19,199,90
visit43,node43,10,16,196,90
visit44,node44,10,296,476,90
visit45,node45,10,481,661,90
visit46,node46,30,389,569,90
visit47,node47,10,947,1127,90
visit48,node48,10,573,753,90
visit49,node49,10,944,1124,90
visit50,node50,10,758,938,90

